C,M_opt,N_opt,K_opt,risk_opt,delta,K_wd_cap,K_time_cap,a,b,theta,alpha,s,phase,pred_risk_exp,pred_K_exp,pred_M_exp,pred_N_exp,s_threshold
100000000.0,174270.41184653388,573.8208737812708,1.847849797422291,0.7934559624073882,0.15848931924611134,1.847849797422291,8.30982952052379,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
142510267.03029963,220779.62210856192,645.4865067221846,1.869798778781704,0.7887235160437891,0.1529732116091359,1.869798778781704,8.642294391669807,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
203091762.0904739,279701.1897884551,726.1026034393246,1.8920084727723,0.78410621461595,0.14764908816142586,1.8920084727723,8.988060725893153,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
289426612.47167516,365216.7109413251,792.4791056950671,1.914481976169958,0.7795942948012395,0.1425102670302998,1.914481976169958,9.25399527705544,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
412462638.29013646,462959.2943827854,890.9263585258165,1.937222422534433,0.7751797414482581,0.13755029890088566,1.937222422534433,9.622337878804087,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
587801607.2274925,586860.6277707815,1001.6034121428205,1.9602329826462779,0.7708552217004045,0.13276295892211262,1.9602329826462779,10.005341853095178,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
837677640.0682924,743921.5512168854,1126.0295372516678,1.983516864948957,0.7666138289967726,0.12814223889440837,1.983516864948957,10.403590775773067,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
1193776641.7144358,974243.818969172,1225.336633880364,2.007077315996211,0.7624490344145252,0.1236823397292984,2.007077315996211,10.700854835714482,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
1701254279.8525858,1235710.2920605596,1376.742016946162,2.0309176209047357,0.7583552145251278,0.11937766417144366,2.0309176209047357,11.124594484421522,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
2424462017.0823307,1567348.846534194,1546.8553937072984,2.055041103812235,0.7543274870586809,0.11522280977398208,2.055041103812235,11.565113660805833,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
3455107294.5922184,1987992.1875828046,1737.988366439848,2.0794511283409194,0.7503611610455599,0.1112125621183589,2.0794511283409194,12.023076811892691,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
4923882631.706752,2521527.320882907,1952.7381642577902,2.1041510980665086,0.7464519782203677,0.10734188827013526,2.1041510980665086,12.499174695927671,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
7017038286.703836,3313944.4697769242,2117.427841866096,2.1291444569928,0.7425958852807933,0.10360593046256342,2.1291444569928,12.841119072394344,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
10000000000.0,4205823.758098012,2377.6555022653333,2.154434690031884,0.7387894631355283,0.09999999999999999,2.154434690031884,13.346978985585347,3.0,1.4,0.0,3.0,0.1,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.75
10000.0,241.4940463352577,41.408888342188575,1.847849797422291,0.9382401781392592,0.15848931924611134,1.847849797422291,3.4596422370068303,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
14251.026703029993,304.15546070468827,46.85441671838551,1.8920084727723,0.9168231433459915,0.14764908816142586,1.8920084727723,3.605096093318783,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
20309.17620904735,389.0315726807352,52.20444209476641,1.9372224225344328,0.8967426748553154,0.13755029890088571,1.9372224225344328,3.7373963141166855,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
28942.661247167518,491.4261132169533,58.8952448165692,1.983516864948957,0.8778832234763381,0.12814223889440837,1.983516864948957,3.8906910308447706,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
41246.26382901348,621.5059461958134,66.36503493084572,2.0309176209047357,0.8601414676094202,0.11937766417144366,2.0309176209047357,4.048676800492824,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
58780.16072274912,786.9479758454124,74.6938330448109,2.0794511283409194,0.843421888628123,0.1112125621183589,2.0794511283409194,4.211417028815681,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
83767.76400682924,997.6091730727134,83.968518201189,2.1291444569928,0.8276377335342837,0.10360593046256342,2.1291444569928,4.378971947949506,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
119377.66417144357,1266.1598027784926,94.28325232682182,2.1800253234900513,0.8127101615881669,0.09651957137350706,2.1800253234900513,4.551398392005949,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
170125.42798525892,1608.9045734280057,105.73991198420295,2.2321221068157775,0.7985674818813641,0.08991789964660118,2.2321221068157775,4.728749570522742,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
242446.20170823307,2009.5623924762926,120.64626737439966,2.2854638641349907,0.7851426667005901,0.08376776400682916,2.2854638641349907,4.941262924797924,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
345510.7294592218,2558.0779492282986,135.06653679707173,2.3400803470013467,0.7723775375373259,0.07803828063469523,2.3400803470013467,5.130770489182309,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
492388.26317067415,3260.166122252454,151.0316482984868,2.396002017951182,0.7602184333227945,0.0727006780785382,2.396002017951182,5.32544602549878,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
701703.8286703837,4076.848897335337,172.11916515449548,2.4532600674940985,0.7486147641593666,0.06772815277441414,2.4532600674940985,5.562581797372704,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
1000000.0,5205.004224055043,192.12280277861788,2.51188643150958,0.7375214155209329,0.06309573444801932,2.51188643150958,5.770227965312291,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
1425102.6703029992,6512.726037936198,218.81815110936196,2.571913809059345,0.7268991410119322,0.05878016072274911,2.571913809059345,6.025981324492644,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
2030917.620904739,8329.708351432302,243.81617401472653,2.6333756806253614,0.7167074672702328,0.054759760304219404,2.6333756806253614,6.247230124219781,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
2894266.1247167517,10666.218065027888,271.348861149426,2.696306326783702,0.706915828564816,0.05101434415464322,2.696306326783702,6.474049282451403,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
4124626.382901348,13361.827426988177,308.68729636265476,2.760740847324663,0.6974900195446305,0.04752510411057904,2.760740847324663,6.75833298328058,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
5878016.072274912,16738.681986448497,351.16361473583805,2.82671518082979,0.6884047609756042,0.04427451843494491,2.82671518082979,7.055099941346644,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
8376776.400682924,21484.699036227248,389.89498463804875,2.894266124716751,0.6796314232199866,0.04124626382901351,2.894266124716751,7.305487739713485,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
11937766.417144358,26930.319921492264,443.2834980032002,2.9634313557632264,0.671148869743545,0.03842513346254322,2.9634313557632264,7.624777729989977,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
17012542.798525892,34627.4127441081,491.30274110417326,3.034249451121266,0.66293438189749,0.03579696061042171,3.034249451121266,7.890715691945484,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
24244620.170823306,43429.92908827753,558.246828392067,3.10675990983383,0.6549686469295275,0.03334854751235185,3.10675990983383,8.233960035887259,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
34551072.94592218,54470.10305249396,634.3126047076613,3.1810031748655185,0.6472346790749911,0.031067599098338294,3.1810031748655185,8.59213543098429,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
49238826.317067415,70204.35943944845,701.3642273815789,3.2570206556597836,0.6397146205164709,0.0289426612471675,3.2570206556597836,8.884804383621319,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
70170382.86703837,88102.85784026395,796.4597810693236,3.334854751235186,0.6323949077553505,0.02696306326783701,3.334854751235186,9.269463884326518,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
100000000.0,110564.55213891073,904.4490125041372,3.414548873833602,0.6252621009080193,0.025118864315095794,3.414548873833602,9.670776867212552,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
142510267.03029963,142839.772076171,997.693184180554,3.4961474731335525,0.6183027138234302,0.023400803470013467,3.4961474731335525,9.99230469368024,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
203091762.0904739,179362.60458820555,1132.2971282489323,3.579696061042172,0.6115063043470932,0.021800253234900504,3.579696061042172,10.422857542309888,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
289426612.47167516,225223.99368930171,1285.0611861138625,3.665241237079628,0.6048627119904552,0.02030917620904735,3.665241237079628,10.871962242704063,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
412462638.29013646,291658.90831655875,1414.1952346693301,3.7528307143701776,0.598362134248459,0.018920084727722986,3.7528307143701776,11.224571993857198,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
587801607.2274925,366450.09407225484,1604.042724332314,3.842513346254323,0.5919956572627345,0.017626003261754564,3.842513346254323,11.705913499152716,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
837677640.0682924,460420.263590283,1819.3761359159503,3.934339153536939,0.5857560096783423,0.016420433388871624,3.934339153536939,12.207896294365305,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
1193776641.7144358,578487.5554780104,2063.6168062906822,4.0283593523865555,0.5796359273303657,0.015297321160913587,4.0283593523865555,12.731405536591847,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
1701254279.8525858,751343.9662607532,2264.2815491276165,4.124626382901352,0.5736285830581795,0.014251026703029983,4.124626382901352,13.131373145058687,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
2424462017.0823307,944572.3598407047,2566.7297924017157,4.2231939383578085,0.5677276932670077,0.013276295892211262,4.2231939383578085,13.691784358675315,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
3455107294.5922184,1187494.6536342998,2909.5771370573693,4.324116995158323,0.5619281665063783,0.012368233972929838,4.324116995158323,14.276112395374948,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
4923882631.706752,1492890.9762380319,3298.2198365982154,4.427451843494493,0.5562248931227303,0.011522280977398202,4.427451843494493,14.885377959976624,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
7017038286.703836,1876828.2114887624,3738.774941547628,4.533256118743165,0.5506131889433199,0.010734188827013526,4.533256118743165,15.52064531819894,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
10000000000.0,2446303.491537106,4087.8002400743076,4.641588833612779,0.5450885297843667,0.009999999999999997,4.641588833612779,15.989316096739534,3.0,1.4,0.0,3.0,0.2,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.75
10000.0,154.89415943992472,64.56021347840732,3.414548873833602,0.7978110913347493,0.025118864315095794,3.414548873833602,4.01163722504904,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
14251.026703029993,193.830115777024,73.52328427345068,3.579696061042172,0.7707441767563777,0.021800253234900504,3.579696061042172,4.189301650964825,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
20309.17620904735,239.6891950596979,84.73129631057866,3.7528307143701767,0.7452048709227912,0.018920084727723,3.7528307143701767,4.392191666351095,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
28942.661247167518,301.18444474032043,96.09613561590713,3.934339153536939,0.7210747377452184,0.016420433388871624,3.934339153536939,4.580384902084793,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
41246.26382901348,373.5458634285052,110.41820527858103,4.124626382901352,0.6982521924809195,0.014251026703029983,4.124626382901352,4.797484290507309,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
58780.16072274912,463.8408581363652,126.72484472135108,4.324116995158323,0.6766405878593198,0.012368233972929838,4.324116995158323,5.022892952193922,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
83767.76400682924,576.6439609497837,145.2677382918505,4.533256118743165,0.6561509264072627,0.010734188827013526,4.533256118743165,5.256819416836799,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
119377.66417144357,717.728466300401,166.32705790086183,4.752510411057903,0.6367017270049932,0.009316027658125522,4.752510411057903,5.499471661654833,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
170125.42798525892,894.3886336442696,190.2142106749133,4.982369099735705,0.6182183210225928,0.008085228676856243,4.982369099735705,5.751056750198323,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
242446.20170823307,1115.8505913039533,217.27478893470578,5.223345074266843,0.6006322229483357,0.007017038286703824,5.223345074266843,6.011780456251234,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
345510.7294592218,1393.7969220004654,247.8917294230518,5.475976030421943,0.5838805665765628,0.006089973244419448,5.475976030421943,6.2818468730530075,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
492388.26317067415,1743.0370996939132,282.4886878524503,5.740825670026138,0.5679055990024756,0.005285388593079243,5.740825670026138,6.5614580081134255,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
701703.8286703837,2182.365248594323,321.53363380504527,6.018484958761149,0.5526542256854006,0.004587102678234383,6.018484958761149,6.850813363947149,3.0,1.4,0.0,3.0,0.4,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.75
